ID,name,latitude,longitude
450,Школа №1286 дошкольное отделение Солнышко,55.8546612,37.4347577
451,Школа №1286 дошкольное отделение Радуга,55.8538477,37.4347454
452,Детский сад №2094,55.8511252,37.4187238
453,Детский сад №2711,55.8506002,37.4186034
454,Школа № 1236 имени С.В. Милашенкова. Учебный корпус № 567,55.8252687,37.5763221
455,Школа № 158. Дошкольное отделение,55.8686474,37.4703356
456,Школа № 2104 на Таганке. Корпус 1,55.7445795,37.6458444
457,Детский сад «Горница-Узорница»,55.7906043,37.4760979
458,Маленькая страна,55.8789834,37.539014
459,"Детский сад ""Чудо городок""",55.8779173,37.5386431
461,Школа № 1465 имени адмирала Н.Г. Кузнецова. Дошкольное отделение № 4,55.7415939,37.5418569
462,W.I.D.E.,55.8516147,37.6191599
463,Школа № 1499 имени Героя Советского Союза Ивана Архиповича Докукина. Дошкольное отделение № 8,55.8354344,37.6414028
464,Школа им. Ф. М. Достоевского. Учебный корпус № 9,55.6616762,37.7278496
465,"Школа № 1465 имени адмирала Н.Г. Кузнецова. Здание на Студенческой, 29",55.7395482,37.5467823
466,Школа № 1530 Дошкольная группа,55.7849156,37.6764424
468,Детский сад «Sun School»,55.6828952,37.5824489
469,Школа № 158. Дошкольное отделение № 2,55.8729118,37.4659243
470,Детский сад «Академическая гимназия»,55.6010535,37.7261168
472,Частный детский сад «Горница-Узорница»,55.6691946,37.7717367
473,ONE! International School,55.7870994,37.4961103
475,Детский сад №2718,55.7871198,37.599392
476,ONE! International School,55.786609,37.4937838
477,Детский сад №864,55.8328953,37.5852464
478,Детский сад №2154,55.8328628,37.5871574
479,Птичка Веточка,55.7848391,37.4245526
481,Детский сад №2663,55.7747433,37.6800078
482,Детский сад,55.8610406,37.5398508
483,ДОУ № 2555,55.7672952,37.6760037
484,Детский сад №1253,55.8185327,37.5635915
486,Школа № 2094. Корпус дошкольного образования №8,55.6317224,37.4147326
487,Частное общеобразовательное учреждение «Венда»,55.8491512,37.5781226
488,Школа № 56 имени академика В.А. Легасова. Дошкольный корпус,55.7435864,37.5406149
489,Детский сад №2144,55.7990652,37.6172375
490,Детский сад №133,55.7192268,37.7959831
491,Школа № 1317. Дошкольное отделение,55.6707721,37.4696285
492,Вешняковская школа. Дошкольное отделение В4,55.735661,37.8184396
493,Школа № 1158. Корпус дошкольного образования «Д.А.Р.»,55.6320413,37.5875136
494,Школа № 1529 имени А. С. Грибоедова. Здание № 1,55.7431445,37.5947904
495,"Школа ""Покровский квартал"", Детский сад №2",55.7638996,37.653529
497,Детский сад №23,55.6162384,37.6987172
498,Детский сад №2724,55.7106797,37.7393524
499,Школа № 1799. Дошкольный корпус,55.7326525,37.6099083
500,Детский сад №1392,55.8122522,37.7037854
501,Детский сад №1299,55.8117206,37.7048854
502,Школа № 1297 дошкольные группы,55.7892993,37.638729
503,Школа № 1252 имени Сервантеса. Начальная школа,55.8103018,37.4948845
504,Протон - дошкольные группы,55.7480479,37.5023391
505,Детский сад №514,55.7471283,37.5032456
506,"Детский сад ""Brosco Junior""",55.7687016,37.6253893
507,Детский сад №1694,55.7427759,37.8766753
508,Детский сад № 75,57.1541937,65.5791612
509,"Школа №1576, дошкольное отделение",55.8408704,37.5411516
510,Школа № 1208 имени Героя Советского Союза М.С. Шумилова. Корпус № 4,55.7084812,37.7702523
511,Школа № 1208 имени Героя Советского Союза М.С. Шумилова. Корпус № 6,55.7063442,37.7749862
512,Школа № 1208 имени Героя Советского Союза М.С. Шумилова. Корпус № 7,55.7070212,37.7738603
513,Школа № 1208 имени Героя Советского Союза М.С. Шумилова. Корпус № 5,55.7062367,37.7737886
514,Детский сад № 2,55.8815516,37.4949445
516,Школа №1550 Дошкольное отделение,55.7929019,37.7278789
517,Детский сад №2518,55.7935209,37.7273127
518,Гимназия № 1584. Дошкольное отделение № 2,55.7415755,37.4329127
519,Школа № 1231 имени В. Д. Поленова. Дошкольный корпус,55.7438277,37.5801976
520,Детский сад №890,55.8074198,37.4554918
521,Детский сад №271,55.8177234,37.6423024
522,Детский сад №1132,55.8176934,37.6243185
526,Детское посольство,55.8321029,37.6174232
529,"Школа № 1619 имени М.И. Цветаевой. Корпус ""Прага""",55.8020403,37.4001004
530,Ясли-сад №473,55.8196221,37.6271584
531,Школа № 1223. Отделение дошкольного образования №1,55.8378584,37.5291441
534,детский сад 1948 РАН,55.6739556,37.5498312
535,Лицей им. С.Н. Нюберг,55.6802494,37.6046395
