ID,name,latitude,longitude
516,Школа № 1203,55.7688158,37.6880488
517,Лицей №1574,55.7797743,37.5968479
518,Школа № 1388,55.776072,37.6047918
519,Татьянинская школа,55.7339582,37.7481277
520,Французский лицей им. Александра Дюма,55.7336784,37.6157276
523,Греко-латинский кабинет Ю. А. Шичалина,55.7839377,37.6402746
524,Школа № 1297 для детей с особыми образовательными потребностями,55.789311,37.6377293
526,Школа № 627 имени генерала Д. Д. Лелюшенко. Учебный корпус № 4,55.7260108,37.6275672
527,Школа № 1576,55.841583,37.5419044
528,Школа № 1241 «На Красной Пресне». Корпус 1,55.7601254,37.5636358
530,Школа № 1231 имени В. Д. Поленова. Школьный корпус,55.7418873,37.5807267
531,Школа №293 имени Твардовского,55.8178531,37.6404351
532,Школа №1699,55.727948,37.484443
533,Школа № 705. Корпус 2,55.8021254,37.3983134
534,Школа № 2107. Школа на Гиляровского,55.7776733,37.6297972
535,Школа № 1465 имени адмирала Н.Г. Кузнецова. Корпус 3,55.7428186,37.5470449
536,Лингвистический лицей № 1555 при МГЛУ,55.7374677,37.598308
537,Школа № 1529 имени А. С. Грибоедова. Здание № 5,55.7414824,37.6033899
538,Школа №319 (здание №1),55.8067124,37.7591769
539,Школа № 215,55.8361889,37.527125
540,Школа № 1553 имени В.И. Вернадского,55.720123,37.6138718
542,"Школа № 630 имени дважды Героя Советского Союза Г.П. Кравченко. Здание ""На Варшавке""",55.6969219,37.6193182
543,Школа № 444. Начальная школа,55.7900437,37.7926185
544,Школа им. Ф. М. Достоевского. Учебный корпус № 10,55.6599807,37.7265512
545,Школа №745,55.865519,37.587801
546,"Школа № 1282 ""Сокольники"" (главное здание)",55.789805,37.6697848
547,Школа № 1541. Корпус школьного образования,55.6721864,37.5106095
548,Школа на Юго-Востоке имени Маршала В.И. Чуйкова. Дошкольный корпус,55.7139994,37.7742926
549,ГБОУ г. Москвы Школа № 1159,55.8594728,37.5224789
550,школа №138,55.7814242,37.4646612
551,"Школа ""Ювенес"". Начальные классы",55.8064761,37.482643
552,Школа № 1593,55.7648424,37.4149972
553,Школа «Технологии обучения». Учебный корпус № 1,55.7411834,37.5502039
554,Новый Взгляд,55.7274928,37.5735961
556,Детский сад №970,55.7905444,37.8040977
557,"Школа-интернат ""Интеллектуал""",55.7181295,37.4647244
558,Школа №467,55.7289891,37.6713802
559,"Школа № 1288, корпус № 5",55.7776147,37.5291545
560,Школа №1212,55.7991425,37.487259
561,Центр-ЮССТ НОУ,55.7260331,37.4208122
562,Школа №1400,55.7209717,37.4114012
563,Школа 1910,55.650675,37.7620407
565,Школа №1967,55.6629901,37.7507997
566,ГОУ №1674,55.7592343,37.4029735
567,Школа с углубленным изучением английского языка № 1293 Корпус № 3,55.7385486,37.4045058
568,"Центр внешкольной работы ""Синегория""",55.7394448,37.4023908
569,Центр ЮССТ,55.7157512,37.4403522
570,Школа №90 им. Героя Советского Союза Е.Г. Ларикова,55.8341134,37.5256301
571,Политехнический колледж № 42,55.717753,37.4352622
572,Школа № 1321. Филиал № 3,55.6721357,37.7500955
573,Школа №888,55.7248085,37.443918
574,Школа № 1430,55.9006878,37.5780087
575,Гимназия №1583,55.8499085,37.4945518
576,Школа №830 корпус №4,55.8141499,37.4593779
577,Школа №1360,55.8126546,37.702082
578,Школа №386,55.8095089,37.7203059
579,Школа №1315,55.8460062,37.4811199
580,Центр образования № 1681,55.5650635,37.5697899
581,Лицей №1571 корпус №6,55.8567494,37.4440687
582,Школа №1285 структурное подразделение (начальная школа),55.8338083,37.418263
583,Школа № 830. Корпус № 3,55.8251923,37.4493216
584,Школа №224,55.8291421,37.4910137
585,Школа №224,55.8378457,37.4843581
586,Центр образования №1679 Школа здоровья,55.8277391,37.5192129
588,Воскресная школа,55.7572129,37.8139517
589,Интернат №108,55.681983,37.5265689
590,Школа №1293,55.7428453,37.4106066
591,Школа №81,55.7424419,37.4106005
592,Школа № 1514,55.686297,37.5283695
594,Школа №115,55.6532486,37.5270247
595,Специальная школа №3,55.6699349,37.5760101
596,Школа-интернат №61,55.6696845,37.5767271
597,Интернат № 56,55.6708326,37.5962506
598,"Центр внешкольной работы ""Зюзино"" (УПК №2)",55.6479616,37.5905415
599,Школа №398,55.7175457,37.8048564
600,Спецшкола №895,55.7003552,37.8137004
601,Центр образования №1420,55.7009762,37.8148969
602,Школа имени Ф. М. Достоевского,55.6865233,37.7510571
603,Школа №623,55.7055473,37.7871892
604,Школа №2090,55.7144209,37.7921939
605,Школа №776,55.7144452,37.7927937
606,Начальная школа - детский сад №1883,55.7184371,37.8030253
607,Школа №797,55.7548712,37.8224523
608,Центр образования №1637,55.7560708,37.7864197
609,Центр образования №1852,55.7560122,37.7792385
610,Школа №681,55.7589275,37.7757171
611,"Московская международная школа. Подразделение ""Планета Уран""",55.7633918,37.7813803
612,"Московская международная школа. Подразделение ""Планета Солнце""",55.7623385,37.7867543
614,ГБОУ СОШ №1793 СП1,55.6839042,37.8478745
615,Интернат №53,55.7767955,37.728609
616,Школа №1324,55.755097,37.8201818
617,ЦРР №837,55.7998586,37.785213
620,"Школа ""Вита""",55.7343311,37.4798654
621,средняя общеобразовательная школа № 89,57.1434772,65.5462367
622,Школа №22,55.6986533,37.5553316
623,Школа №1265,55.6991038,37.5582731
624,"Лицей ""Вторая Школа""",55.6978181,37.5563936
625,Школа №171,55.7222711,37.5795407
626,Центр образования №775,55.6752927,37.7535069
627,"НОУ Школа ""Эрудит-2""",55.6757566,37.7499035
628,"ЦДТ ""Царицыно""",55.6308695,37.6522876
629,Школа №1640,55.6323645,37.6519217
630,Лицей №504,55.6678229,37.6270009
631,"Школа № 630 имени дважды Героя Советского Союза Г.П. Кравченко. Здание ""На Ленинском""",55.7180444,37.593162
632,Школа №730,55.6599999,37.6266505
633,Школа №183,55.8740976,37.5560007
634,Школа № 749,55.7307754,37.4107111
635,Школа 1040,55.6438454,37.7374497
636,Школа 1147,55.6441597,37.7361151
637,Центр образования №2010,55.6673041,37.748292
638,Школа № 296,55.8312193,37.5914633
639,Кадетская школа №1770,55.6861271,37.6886855
640,"Детский оздоровительно-образовательный центр ""Южный""",55.6828058,37.7049521
642,Школа № 283. Корпус № 2,55.8914151,37.6643298
643,Школа №283,55.8895329,37.671121
644,Школа №950,55.8602701,37.6046609
645,Социально-ребилитационный центр Отрадное,55.8613273,37.6059881
646,Школа № 536,55.6436935,37.5956243
647,Центр образования №548 Царицыно,55.6020586,37.7169951
648,"Школа №544, корпус 3",55.602306,37.7190308
649,Школа №544,55.6068626,37.7146404
650,Школа №1980,55.5345682,37.5327808
651,Школа № 370,55.6902904,37.5845344
654,Лицей им. Софьи Нюберг,55.6763331,37.5817519
655,Школа №585,55.5985768,37.7191269
656,Школа-вуз «Современное образование»,55.7687625,37.6355598
657,Высшая коммерческая школа ВАВТ Минэкономразвития России,55.8789001,37.4680313
658,Центр образования №117,55.6736121,37.531363
659,Школа №117,55.6720714,37.5340263
660,Школа №2000 корпус №3,55.6411232,37.6598579
661,"ЦПМСС ""Взаимодействие""",55.6911002,37.6117686
663,Школа №49. Школьный корпус,55.6420096,37.546718
665,"""Школа здоровья"" №821",55.8455876,37.4014573
666,Школа №11 Шанс,55.5534208,37.5317853
667,Цетр образования №1601,55.792534,37.573236
668,Детский сад №1688,55.7447338,37.8736119
669,спецшкола № 6,55.7298821,37.4332153
670,Школа № 808,55.7291773,37.4272583
671,Прогимназия №1584,55.7449749,37.4301627
672,Школа № 489,55.7176541,37.7368662
673,Школа № 841,55.7173734,37.735468
674,Школа №597,55.8660083,37.4896871
675,Школа №918,55.6702373,37.7224202
676,Центр образования №773,55.6894716,37.7288475
677,Школа №773,55.6881679,37.7293032
678,Школа №1256 имени Героя Советского Союза И. С. Полбина (корпус 1),55.6803772,37.7270089
679,Школа №1256 имени Героя Советского Союза И. С. Полбина (корпус 2),55.6818471,37.7275647
680,Центр образования №1465 имени адмирала Н.Г. Кузнецова,55.7451143,37.5598952
681,Школа № 2101,55.7415895,37.4777674
682,Школа №1100,55.6628789,37.5317421
684,Школа № 809,55.717471,37.4051644
685,"Школа № 2126 ""Перово""",55.7428651,37.7590491
686,"Международная гимназия ""Флагман""",55.740033,37.8475278
687,Школа №2101,55.7360516,37.4624765
688,Школа №1351,55.741376,37.85758
690,Гимназия №1592. Отделение №2043,55.8749129,37.5544011
691,"Центр образования и спорта ""Москва-98"". Школа № 2",55.6802679,37.4849926
692,Школа №964,55.8971022,37.6161054
693,Школа №1413,55.8966871,37.6174649
694,Центр образования №1852,55.7570633,37.8035144
695,Центр образования №1497,55.7446262,37.4927263
696,"ГБОУ ""Школа Глория""",55.8958252,37.6157141
697,"Школа Глория, корпус № 10",55.8951174,37.6250771
698,Школа №2101,55.7347513,37.4804259
699,Школа №73,55.7328756,37.4672408
700,Школа №262,55.732406,37.4647222
701,Центр образования №1854 (8-11 классы),55.8025995,37.4717526
702,Навигацкая школа,55.7310613,37.4555855
703,Школа №336,55.7095905,37.7571555
704,Московская богословская семинария евангельских христиан-баптистов,55.7461854,37.7561497
706,Школа №493,55.6573417,37.6995277
707,Центр Непрерывного Ускоренного Обучения,55.6575068,37.7021117
708,средняя общеобразовательная школа № 92,57.1089993,65.5760255
709,Школа №1229,55.7504613,37.6793611
711,Школа №707,55.7971548,37.7735426
712,Горнолыжная школа ЦСКА,55.744986,37.4326186
713,"ГБОУ Школа в Капотне (Учебный корпус ""Кузнецкий"")",55.6359101,37.7976899
715,Воскресная школа при храме Св. Николая,55.7320652,37.5904566
716,"НОУ ""Развитие"" (школа компенсирующего обучения)",55.6715593,37.5647551
717,"Школа ""Покровский квартал"". Здание на Б. Трехсвятительском",55.7549631,37.6460396
718,Школа №664,55.8199241,37.8663732
719,Школа №1344,55.6951689,37.7999825
720,"ГБОУ школа № 1363, корпус 2",55.7066325,37.8233965
721,Школа №1937,55.6997432,37.8146225
722,Школа №394,55.70516,37.7859633
723,Школа № 468,55.7129864,37.7710257
725,"ЦО ""Самбо-70""",55.6308846,37.4872392
726,Лицей №1571 корпус №2,55.8618588,37.4455613
727,Лицей № 1571 корпус 3,55.8626615,37.4417625
728,Школа № 26,55.6944192,37.5504454
729,Школа № 25,55.6952633,37.5489463
730,Школа №1532. Корпус школьного образования №01,55.6219218,37.4914937
731,ГБОУ школа на Яузе,55.7736771,37.707104
732,ГБОУ Школа 1596,55.6425645,37.371545
733,Школа №951,55.8920145,37.6769757
736,"ГБОУ ""Школа № 1251 имени генерала Шарля де Голля""",55.7999928,37.5081815
737,"НОУ ""Школа св. Георгия""",55.6868672,37.7454194
738,Школа №1429 имени Героя Советского Союза Н.А. Боброва,55.77892,37.6867318
739,Школа №478,55.71377,37.741121
740,"ЦТРиГО ""Жемчужина""",55.7134945,37.7377764
741,Центр образования №1496,55.7234639,37.6057452
742,Школа №954,55.8952138,37.6353503
743,МОУ СОШ №17,55.0251655,73.4013999
744,Школа №14,55.0260303,73.4072568
748,Школа № 1017,55.6368759,37.3432698
749,Центр образования № 1467,55.6394919,37.347668
750,Школа №1018,55.6414326,37.3508787
751,The International School of Moscow,55.765232,37.4329783
752,"ГБОУ ""Школа № 1251 имени генерала Шарля де Голля""",55.7960365,37.5056424
753,Школа XXI век,55.7459077,37.701383
754,Школа №459,55.7388464,37.7060765
755,Рогожская Древлеправославная общеобразовательная школа,55.7387866,37.7012173
756,ГБПОУ ДЗМ Медицинский колледж № 1 СП № 1,55.6662877,37.6315817
757,Альфа и Омега (№157),54.9963325,73.3597189
758,Лицей №1303,55.7518616,37.6791705
759,Школа №415,55.7574042,37.6897461
760,"Школа № 1321 ""Ковчег""",55.755963,37.689715
761,Школа №444,55.7914234,37.7963295
762,Школа 1379,55.673814,37.5510975
763,Школа 1205,55.676182,37.5566572
764,Школа 1205,55.6769536,37.5544505
767,Школа №751 (начальные классы),55.8843317,37.6969641
768,"Гимназия № 1799, Школьное отделение 1",55.8016238,37.7211325
769,Школа №1310,55.7426753,37.7825148
770,"Учебно-производственный центр ""МКМ""",55.7449401,37.713418
771,Школа № 1273. Корпус школьного образования №6,55.627384,37.5241024
772,Гимназия №1799 Школьное отделение 3,55.8018196,37.7168169
773,Школа 1080,55.8041024,37.72746
775,Школа № 1987. Начальная школа,55.6597354,37.7758
776,Лицей № 1533,55.6807249,37.5617659
780,Школа № 1862. Корпус школьного образования №4,55.650346,37.6082315
781,Школа № 2016. Корпус школьного образования №1,55.651927,37.6080146
782,Школа № 1315,55.8478303,37.4861106
783,Школа № 1542. Корпус школьного образования №3,55.6490417,37.383256
784,Колледж XXI СОШ,55.6498324,37.3834201
785,Школа раннего развития «Приоритет»,55.8009232,37.4526391
786,"МЦО ""Атлантик""",55.7174892,37.6722807
787,Школа № 500,55.7133713,37.6727839
789,Интернат №4,55.7271974,37.6752442
790,Кадетская школа-интернат №69,55.6704931,37.523219
791,Школа-интернат №62,55.6706078,37.5254816
793,Центр образования №1311 Тхия,55.6716899,37.5236035
794,Школа-интернат №62,55.6713823,37.5251384
795,СУНЦ МГУ,55.7194408,37.464605
796,Физкультурно-оздоровительный комплекс Восход,55.646664,37.4030705
797,Школа № 1206. Корпус школьного образования №9,55.615628,37.5333957
798,"Школа №967, школьное отделение №1",55.8791233,37.6522682
799,ГБОУ ШМК Бибирево,55.8882138,37.6191407
800,"Школа № 2126 ""Перово""",55.7425888,37.7623087
801,Лицей №1571 корпус №5,55.8560964,37.4442916
802,Центр дополнительного образования 1095,55.8768013,37.6775765
804,Специальная (коррекционная) школа-интернат № 102,55.8534073,37.6517343
805,"Центр образования № 1828 ""Сабурово""",55.639843,37.6971665
806,Спорткомплекс «Борисово»,55.636303,37.726978
807,Вечерняя школа №96,55.7323851,37.4087555
808,Гимназия 1596,55.6415076,37.3715959
809,ГБОУ Школа 1596,55.6425608,37.371136
810,Школа № 1793,55.6892791,37.8502996
811,"Детский центр ""Патриот""",55.6627865,37.4141412
812,Школа № 519,55.6839751,37.7201125
813,Школа 77,54.9962884,73.3518055
814,Школа №1223,55.8386699,37.5272356
815,"Школа №90 ""Многопрофильный образовательный комплекс"" имени Героя Советского Союза Е.Г.Ларикова",55.8390658,37.5259885
816,Знайка,55.8421141,37.5314573
817,Школа №891,55.7211327,37.8292776
818,Лицей №1553,55.7210683,37.6491053
819,Школа №1386,55.7164928,37.7488785
820,Школа №488,55.7121068,37.742159
821,Центр образования №1404 Гамма,55.7161704,37.8271856
822,Гимназия №1512,55.7184103,37.8302964
823,Школа №751,55.8841648,37.698794
824,Школа №947,55.5847305,37.6739715
825,Школа №233,55.8746037,37.6504494
826,Школа № 1375,55.6813942,37.6566679
827,Школа №311,55.8742486,37.6624178
829,Гимназия №1505,55.7955071,37.7283299
830,Школа №6,55.0047493,73.3589884
831,Школа №368 (Здание №1),55.8221012,37.8180648
832,Центр образования № 1681,55.5655995,37.5704244
833,Школа №1994,55.549979,37.5374688
834,"Школа №953, ШО 4",55.8966981,37.5960061
835,Школа №249,55.8944131,37.5941337
836,"Школа №953, ШО 1",55.8966844,37.5896343
837,Школа №139,55.8914523,37.5930648
838,Общеобразовательная школа «Локомотив»,55.8040485,37.74375
839,Лицей №1571,55.8565268,37.4440965
840,Центр образования №1863,55.5503277,37.5502742
841,Центр образования №1883 Бутово,55.5497062,37.5472408
842,Центр образования № 1863,55.5495396,37.5508428
843,Школа №1916,55.5427624,37.5436987
845,Школа № 2007,55.5445356,37.5330864
846,Детский сад № 2462,55.5449536,37.5312784
847,Центр образования №1483 (встр),55.790625,37.7936681
848,Школа №2006,55.5661571,37.58203
849,Школа №1356,55.5671983,37.5813755
850,Школа №1174,55.5635673,37.5758823
851,Центр образования № 1613,55.5738901,37.5867219
852,"Школа №878, отделение №1",55.6097946,37.7011671
853,ЦО №627,55.7242809,37.6355556
855,Школа №69 им. Б.Ш. Окуджавы,55.8162817,37.3985762
856,Школа № 1527,55.6822055,37.6689442
857,Школа №956,55.8678901,37.6426931
858,Кадетская школа №1721,55.8126815,37.4061986
859,Школа №1136,55.814717,37.402114
860,Школа № 883 корпус «Ленинград»,55.8625318,37.4272072
861,Школа №2044,55.9266992,37.5423637
862,ГБОУ СОШ № 978 здание № 2,55.6816762,37.6427718
863,ГБОУ школа № 463 корпус №1,55.6793275,37.6726477
864,Школа №218,55.8085809,37.5608891
865,Центр образования № 218,55.8121972,37.5747946
866,Школа №88,55.7368012,37.6812459
867,Школа №646,55.7976044,37.7853647
868,Школа №1955,55.8796704,37.68846
869,Школа № 1524 к.2,55.6927455,37.7200943
870,"Образовательный центр ""Газпром""",55.6628519,37.5586915
871,Школа №419,55.799679,37.7963295
872,Школа № 883 корпус «Москва»,55.8607493,37.4316278
873,Школа №1301 имени Е. Т. Гайдара,55.7805738,37.7237752
874,Центр образования №429,55.7754703,37.7248509
875,Школа № 1440,55.7575327,37.4126889
876,Школа №11,55.6887606,37.538679
877,Начальная школа №2553,55.7522833,37.8284181
878,средняя общеобразовательная школа № 40,57.1529807,65.5545065
879,Школа №883 корпус Севастополь,55.8611039,37.4229584
880,Гимназия российской культуры,57.1185059,65.5686739
881,"Школа № 1354 ""Вектор"". Корпус ""Запад""",55.5499298,37.5630617
882,"Школа № 1354 ""Вектор"". Лабораторный корпус",55.5489686,37.5631357
883,"Школа № 1354 ""Вектор"". Корпус ""Восток""",55.5480666,37.5634067
884,Школа №1139,55.8609718,37.6771567
885,Школа № 1454 «Тимирязевская»,55.8125141,37.5605762
886,Школа № 1010,55.770877,37.492178
887,Школа № 460 имени дважды Героев Советского Союза А.А. Головачёва и С.Ф. Шутова (ШП-3),55.6743875,37.8097393
888,Школа 1605,55.7789532,37.4819083
889,Лицей №1560 Многопрофильный,55.7803493,37.4840806
890,Школа № 868,55.6212498,37.6533046
891,Школа №606,55.8718432,37.6135458
892,Школа №1411 (СП-761),55.8687417,37.5961069
893,Школа №970,55.8726849,37.588898
894,средняя общеобразовательная школа № 45,57.205355,65.6065964
895,средняя общеобразовательная школа № 39,57.1872757,65.5682941
896,Специальная (коррекционная) общеобразовательная школа-интернат № 52,55.8135341,37.5655981
897,Школа № 2115. Корпус школьного образования № 3,55.6693903,37.5638749
898,Школа №709,55.9354499,37.5565767
899,Школа № 870,55.6238793,37.6639606
900,Школа №1363,55.6978026,37.8194295
901,"Лицей № 1571, корпус 7 «Созвездие»",55.8588754,37.4441623
902,Школа № 950,55.8589225,37.6185548
903,Физико-математическая школа,57.1158956,65.5882692
904,средняя общеобразовательная школа № 27 корпус 2,57.1152293,65.5898068
905,Школа №2000 корпус №1,55.6421954,37.6600432
906,Школа надомного обучения №388,55.8938225,37.5896932
907,Школа № 547,55.7092631,37.6404573
908,Центр образования № 1408,55.7006786,37.7750219
909,Школа №2128,55.7389608,37.8500501
910,Интернат №73,55.6647519,37.6081418
911,Воскресная школа при храме,55.6912113,37.5938082
912,Школа № 170 имени А. П. Чехова. Корпус 3.,55.651123,37.5190565
913,"Школа №1980, структурное подразделение №4",55.5318042,37.5231464
914,Школа №1980,55.5323636,37.5289214
915,Школа №1946,55.5300356,37.5143176
916,Школа №1368,55.5333468,37.5025891
917,Школа № 2009,55.5407827,37.5197941
919,Школа №758,55.8993295,37.5902186
920,Гимназия №1539,55.8105066,37.6418595
921,Центр образования №1926,55.7329393,37.8605393
922,Гимназия №1591,55.7417257,37.872528
923,Школа №1025,55.7418041,37.8745772
924,Школа №1024,55.7441388,37.8703309
925,Школа №1048,55.7375056,37.8636844
926,Центр образования №1927,55.7364129,37.8637074
927,Школа №1200,55.7420424,37.8591332
928,Школа №880,55.609456,37.5888457
929,"Школа № 1474, подразделение 12",55.8707138,37.4931824
930,Школа № 688,55.7685831,37.7331741
931,Гимназия №1508,55.7920862,37.8026258
932,средняя общеобразовательная школа № 9,57.1874272,65.5538717
933,Школа №1319,55.6525027,37.7603479
934,"Курчатовская школа корпус ""Факультет""",55.7973449,37.4884448
936,Школа №763,55.8837346,37.694233
937,Школа №1985,55.8870476,37.3915839
938,Школа №51. Корпус №4,55.6442337,37.482071
939,Школа №1955,55.8849929,37.6831031
940,Школа №1207,55.6058069,37.7097687
941,Школа № 869,55.6155795,37.6468005
942,Школа №575,55.6012632,37.7131464
943,Школа №916,55.6118493,37.7128652
944,ЦЛПиДО,55.6299408,37.6753011
945,Школа №2031,55.7135363,37.8520312
946,Гимназия №1534 Школьное отделение №2,55.6820925,37.5707995
948,ГБОУ Гимназия № 1534,55.6851349,37.5741934
949,Школа №544,55.5961737,37.7195198
950,Школа № 770,55.6348918,37.6821351
951,Школа №788,55.7460576,37.7702573
952,"ЦДТ ""Логос""",55.6304467,37.6799684
953,Школа №2036 (учебный корпус №2),55.7102991,37.8847219
954,Школа №2031,55.7099725,37.8910666
955,Школа №2036 (учебный корпус №1),55.7101244,37.88799
956,Школа №2031,55.7134748,37.8957398
957,Школа №2036 (учебный корпус №3),55.7149883,37.889726
958,Школа №2026 (учебный корпус №11),55.7178168,37.8840453
959,"ЦДТ ""Царицыно""",55.6341756,37.6671377
960,Школа №1179. Корпус школьного образования №2,55.6365862,37.6090692
961,Школа №1179. Корпус школьного образования №1 (Главное здание),55.6382055,37.6092185
962,Школа №979,55.6033917,37.7459276
963,Санаторная школа-интернат №32,55.5400996,37.5130455
964,Школа №832,55.605545,37.7043986
965,Школа №1771 (начальная),55.6062206,37.7271051
966,Школа №840,55.6260928,37.6527135
967,Школа № 904,55.633515,37.6658515
968,"Курчатовская школа ""ФОК""",55.8050206,37.4699896
969,Школа № 733,55.7694685,37.7127513
970,Школа №871,55.6174085,37.7357033
971,Центр образования №1433,55.61935,37.7356804
973,Школа №90 (СП-1),55.7942603,37.5162208
974,Школа №1287 (1),55.7962258,37.5205717
975,Школа №2097 корпус 6,55.8389229,37.4042382
976,Школа №390,55.8176903,37.7158655
977,Школа №2000 корпус №2,55.641803,37.6608917
979,Школа № 2093,55.7504036,37.8037409
980,Школа №787,55.746301,37.8108187
981,Школа № 501,55.6210528,37.663093
982,Школа №1370 корпус 3,55.8829323,37.5911914
983,Школа №285 имени В.А. Молодцова,55.8762763,37.6302045
984,Школа №1504 (школьный корпус №3),55.7553808,37.8376083
985,Школа №1504 (школьный корпус №2),55.7571138,37.8376654
986,Школа №982,55.6407751,37.6745832
987,Школа №975,55.640089,37.7741036
988,Гимназия №1517,55.7858566,37.4580566
989,Школа №2200 корпус 4,55.8047933,37.7906194
990,Школа №2200 корпус 1,55.8073783,37.8063305
991,Школа № 1384 имени А. А. Леманского,55.7982326,37.515783
992,Школа №116,55.0055121,73.3873905
993,Школа №945,55.6153101,37.7366679
994,Школа № 1370. Корпус 4,55.8815106,37.5942509
995,"Школа №1352 (корпус на Щёлковском шс., 77А)",55.813087,37.8042638
996,Школа №1370 корпус 1,55.8837855,37.5940064
997,Школа №1370 корпус 2,55.8841771,37.5958879
998,Школа № 1536. Корпус школьного образования № 3,55.6839078,37.5458227
999,Детская школа искусств «Родник»,55.6067823,37.7369376
1000,"Школа №1636, здание 10",55.6077717,37.7384529
1001,"Школа №1636, здание 9",55.6085976,37.7372412
1002,Школа № 433 им. И.И.Якушкина,55.7627029,37.7319887
1003,Православная гимназия Сабурово,55.6063226,37.7388712
1005,Центр образования №1452 Богородский,55.8071051,37.708861
1006,Средняя общеобразовательная школа № 15,57.1535228,65.5736682
1007,"""Школа Глория"" (Школа № 3)",55.901944,37.5903431
1008,"Гимназия ""Эллада""",55.643315,37.6714518
1010,Школа № 2017,55.6361605,37.7178026
1011,Наследник,55.6360298,37.7221514
1012,Школа №1034,55.6329595,37.7581561
1013,Школа № 1034,55.6316908,37.7584732
1014,Гимназия №1587,55.6353301,37.7674789
1015,Начальная школа-детский сад № 1708,55.6758483,37.5238924
1016,Школа №998,55.640508,37.7663596
1017,"Школа-интернат №5 ""Преображенский кадетский корпус""",55.8253329,37.710076
1018,Школа №999,55.639643,37.7640597
1019,Начальная школа №992,55.6389934,37.7628296
1020,"Центр образования №1861 ""Загорье""",55.5781154,37.6797365
1021,"Школа №947, Начальная школа им. А. Эйнштейна",55.5823994,37.6778301
1022,Школа №1210,55.8003725,37.4567543
1023,Коррекционная спецшкола №442,55.8015355,37.8021316
1024,"ГБОУ ""Школа № 1454 ""Тимирязевская""",55.834045,37.5609513
1025,Школа № 1210,55.7929162,37.4556715
1026,Специальная общеобразовательная школа №7,55.8012596,37.490871
1027,Кадетская школа-интернат № 11,55.7415015,37.4087088
1028,Центр Образования №1874 (Старшая школа),55.8033777,37.4635543
1029,Школа № 104,55.6841211,37.5646599
1030,Школа № 1232,55.743093,37.5387829
1031,Школа №1269,55.7550073,37.7868144
1032,Школа №450,55.7539862,37.7863316
1033,Школа №74,55.727616,37.523302
1035,Елизаветинская гимназия,55.7373544,37.6239743
1036,"Средняя школа № 536, отделение № 2",55.6496097,37.5998611
1037,ГБПОУ Технический пожарно-спасательный колледж им. В.М. Максимчука,55.649517,37.6029484
1038,Школа №1623,55.6275861,37.6137114
1039,Школа № 56 им. академика В.А. Легасова. Корпус 2,55.7450747,37.544995
1040,"ГБОУ ""Школа № 67"", отделение общего образования",55.7385691,37.5183621
1041,Начальная школа №2086,55.6917126,37.5448426
1042,Лицей №1533,55.6922876,37.5438838
1044,Школа №1099,55.8743686,37.724078
1045,Лицей №1537,55.8742268,37.719222
1046,Школа № 534 Корпус 1,55.6281801,37.7382903
1047,Школа № 534 Корпус 3,55.6285027,37.7474005
1048,Специальная (коррекционная) школа №991,55.6248291,37.7498145
1049,"Гимназия № 1569 ""Созвездие""",55.6237287,37.7478421
1050,"Школа № 1552, здание №2",55.6250583,37.7448679
1052,Вешняковская школа. Школьное отделение Ж7,55.7332515,37.8269055
1053,Гимназия №1519,55.8098064,37.4103014
1054,Школа №89,55.8104311,37.3942645
1055,средняя общеобразовательная школа № 70,57.1225074,65.5592996
1056,Школа №1005,55.8073878,37.4523866
1057,Школа №129,55.8076551,37.3978321
1058,Школа №86,55.8076772,37.4020867
1059,Гимназия №1519,55.8077165,37.4124939
1060,Школа №1302,55.8078178,37.4154975
1061,Школа № 705. Корпус 1,55.802679,37.3947935
1062,Кадетская школа №1700,55.7972617,37.3967166
1063,Школа №1155,55.7971119,37.4006397
1064,"Школа ""Феникс""",55.797032,37.3985572
1065,Школа №1286 корпус №106,55.8554369,37.4302119
1066,Школа №1286,55.856944,37.4259166
1067,Школа №659,55.7402539,37.4204932
1068,Школа № 732,55.7369387,37.4275372
1069,"Курчатовская школа корпус ""Интеграция""",55.7900674,37.477882
1070,Школа № 131,55.0301219,73.5042941
1071,Школа-лицей Возрождение,55.7947491,37.4596483
1072,Школа № 1454 «Тимирязевская»,55.8240813,37.5676768
1073,средняя общеобразовательная школа № 70,57.1218461,65.5603445
1074,Кадетская школа № 1784 имени генерала армии В.А. Матросова,55.7848327,37.5744311
1075,Экспериментальная школа (центр образования МЭШ),55.6545965,37.5642906
1076,Школа №1598. Здание №4,55.8281604,37.8214628
1077,Школа №1598. Здание №5,55.8280996,37.8180492
1078,Школа №285 имени В. А. Молодцова,55.8769452,37.6244087
1079,Школа № 656 им. А. С. Макаренко,55.8676155,37.5550262
1080,Школа № 814. Учебный корпус № 1,55.7068301,37.4742622
1081,Школа №815,55.708096,37.4755349
1082,ГБОУ школа № 814 Учебный корпус 2,55.7079276,37.4757859
1083,Центр духовного развития молодежи,55.7119819,37.6318634
1085,Школа №1532. Корпус школьного образования №05/3ш,55.6205856,37.4941386
1086,Школа №1532. Корпус школьного образования №04,55.6202798,37.4924015
1087,Школа №352,55.8319484,37.6639127
1088,Школа №603,55.8250739,37.5238508
1089,Школа №1515,55.7787929,37.4742991
1090,Школа №166,55.9037048,37.5843294
1091,"Школа №947, Кадетский корпус государственной дипломатической службы им. И.А. Рогачева",55.5841777,37.6651589
1092,Школа №1168,55.8490037,37.4092765
